FISCAL_YEAR,HEALTH_AUTHORITY,HOSPITAL_NAME,PROCEDURE_GROUP,WAITING,COMPLETED,PCTWAITING
2013,Vancouver Island,West Coast General Hospital,Bladder Surgery,20,52,0.277777778
2013,Vancouver Island,West Coast General Hospital,Cholecystectomy,11,63,0.148648649
2013,Vancouver Island,West Coast General Hospital,Hand/Wrist Surgery,8,24,0.25
2013,Vancouver Island,West Coast General Hospital,Nerve Surgery,0,22,0
2013,Vancouver Island,West Coast General Hospital,Tendon Surgery,0,0,1
2014,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Bladder Surgery,31,177,0.149038462
2014,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Cholecystectomy,59,269,0.179878049
2014,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Dental Surgery,11,130,0.078014184
2014,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Examination Under Anaesthetic,0,39,0
2014,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Fracture Repair,0,43,0
2014,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Hand/Wrist Surgery,17,38,0.309090909
2014,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Hip Replacement,61,147,0.293269231
2014,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Knee Replacement,150,246,0.378787879
2014,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Nasal Surgery,10,86,0.104166667
2014,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Nerve Surgery,0,8,0
2014,Fraser,ABBOTSFORD REGIONAL HOSPITAL AND CANCER CENTRE,Tendon Surgery,0,18,0
2014,Fraser,BURNABY HOSPITAL,Bladder Surgery,32,224,0.125
2014,Fraser,BURNABY HOSPITAL,Cataract Surgery,868,2127,0.289816361
2014,Fraser,BURNABY HOSPITAL,Cholecystectomy,85,143,0.372807018
2014,Fraser,BURNABY HOSPITAL,Examination Under Anaesthetic,0,37,0
2014,Fraser,BURNABY HOSPITAL,Facial Bone Reconstruction,0,7,0
2014,Fraser,BURNABY HOSPITAL,Fracture Repair,0,47,0
2014,Fraser,BURNABY HOSPITAL,Hand/Wrist Surgery,29,109,0.210144928
2014,Fraser,BURNABY HOSPITAL,Hip Replacement,125,181,0.408496732
2014,Fraser,BURNABY HOSPITAL,Knee Replacement,247,250,0.496981891
2014,Fraser,BURNABY HOSPITAL,Nasal Surgery,169,278,0.378076063
2014,Fraser,BURNABY HOSPITAL,Nerve Surgery,0,12,0
2014,Fraser,BURNABY HOSPITAL,Tendon Surgery,0,19,0
2014,Fraser,DELTA HOSPITAL,Bladder Surgery,8,151,0.050314465
2014,Fraser,DELTA HOSPITAL,Cataract Surgery,132,755,0.148816234
2014,Fraser,DELTA HOSPITAL,Cholecystectomy,63,333,0.159090909
2014,Fraser,DELTA HOSPITAL,Facial Bone Reconstruction,0,24,0
2014,Fraser,DELTA HOSPITAL,Hand/Wrist Surgery,7,29,0.194444444
2014,Fraser,DELTA HOSPITAL,Nasal Surgery,29,30,0.491525424
2014,Fraser,DELTA HOSPITAL,Nerve Surgery,0,0,1
2014,Fraser,EAGLE RIDGE HOSPITAL,Bladder Surgery,34,153,0.181818182
2014,Fraser,EAGLE RIDGE HOSPITAL,Cholecystectomy,93,307,0.2325
2014,Fraser,EAGLE RIDGE HOSPITAL,Dental Surgery,89,247,0.264880952
2014,Fraser,EAGLE RIDGE HOSPITAL,Examination Under Anaesthetic,36,112,0.243243243
2014,Fraser,EAGLE RIDGE HOSPITAL,Facial Bone Reconstruction,0,11,0
2014,Fraser,EAGLE RIDGE HOSPITAL,Fracture Repair,10,60,0.142857143
2014,Fraser,EAGLE RIDGE HOSPITAL,Hand/Wrist Surgery,37,171,0.177884615
2014,Fraser,EAGLE RIDGE HOSPITAL,Hip Replacement,13,26,0.333333333
2014,Fraser,EAGLE RIDGE HOSPITAL,Knee Replacement,54,64,0.457627119
2014,Fraser,EAGLE RIDGE HOSPITAL,Nasal Surgery,82,185,0.307116105
2014,Fraser,EAGLE RIDGE HOSPITAL,Nerve Surgery,8,39,0.170212766
2014,Fraser,EAGLE RIDGE HOSPITAL,Tendon Surgery,12,35,0.255319149
2014,Fraser,LANGLEY MEMORIAL HOSPITAL,Bladder Surgery,46,202,0.185483871
2014,Fraser,LANGLEY MEMORIAL HOSPITAL,Cataract Surgery,704,1632,0.301369863
2014,Fraser,LANGLEY MEMORIAL HOSPITAL,Cholecystectomy,37,167,0.181372549
2014,Fraser,LANGLEY MEMORIAL HOSPITAL,Dental Surgery,31,156,0.165775401
2014,Fraser,LANGLEY MEMORIAL HOSPITAL,Examination Under Anaesthetic,0,30,0
2014,Fraser,LANGLEY MEMORIAL HOSPITAL,Facial Bone Reconstruction,13,27,0.325
2014,Fraser,LANGLEY MEMORIAL HOSPITAL,Fracture Repair,0,15,0
2014,Fraser,LANGLEY MEMORIAL HOSPITAL,Hand/Wrist Surgery,0,12,0
2014,Fraser,LANGLEY MEMORIAL HOSPITAL,Hip Replacement,66,84,0.44
2014,Fraser,LANGLEY MEMORIAL HOSPITAL,Knee Replacement,159,262,0.377672209
2014,Fraser,LANGLEY MEMORIAL HOSPITAL,Nasal Surgery,6,22,0.214285714
2014,Fraser,LANGLEY MEMORIAL HOSPITAL,Tendon Surgery,0,8,0
2014,Fraser,PATTISON OUTPATIENT CENTRE,Bladder Surgery,33,117,0.22
2014,Fraser,PATTISON OUTPATIENT CENTRE,Cholecystectomy,119,327,0.266816143
2014,Fraser,PATTISON OUTPATIENT CENTRE,Examination Under Anaesthetic,5,12,0.294117647
2014,Fraser,PATTISON OUTPATIENT CENTRE,Fracture Repair,0,15,0
2014,Fraser,PATTISON OUTPATIENT CENTRE,Hand/Wrist Surgery,11,22,0.333333333
2014,Fraser,PATTISON OUTPATIENT CENTRE,Nasal Surgery,153,212,0.419178082
2014,Fraser,PATTISON OUTPATIENT CENTRE,Nerve Surgery,5,15,0.25
2014,Fraser,PATTISON OUTPATIENT CENTRE,Tendon Surgery,0,11,0
2014,Fraser,PEACE ARCH HOSPITAL,Bladder Surgery,9,124,0.067669173
2014,Fraser,PEACE ARCH HOSPITAL,Cataract Surgery,548,904,0.377410468
2014,Fraser,PEACE ARCH HOSPITAL,Cholecystectomy,48,146,0.24742268
2014,Fraser,PEACE ARCH HOSPITAL,Dental Surgery,7,16,0.304347826
2014,Fraser,PEACE ARCH HOSPITAL,Examination Under Anaesthetic,0,10,0
2014,Fraser,PEACE ARCH HOSPITAL,Facial Bone Reconstruction,0,17,0
2014,Fraser,PEACE ARCH HOSPITAL,Fracture Repair,0,11,0
2014,Fraser,PEACE ARCH HOSPITAL,Hand/Wrist Surgery,0,8,0
2014,Fraser,PEACE ARCH HOSPITAL,Hip Replacement,62,105,0.371257485
2014,Fraser,PEACE ARCH HOSPITAL,Knee Replacement,169,155,0.521604938
2014,Fraser,PEACE ARCH HOSPITAL,Nasal Surgery,10,75,0.117647059
2014,Fraser,PEACE ARCH HOSPITAL,Nerve Surgery,0,0,1
2014,Fraser,PEACE ARCH HOSPITAL,Tendon Surgery,0,8,0
2014,Fraser,ROYAL COLUMBIAN HOSPITAL,Bladder Surgery,8,16,0.333333333
2014,Fraser,ROYAL COLUMBIAN HOSPITAL,Cholecystectomy,16,69,0.188235294
2014,Fraser,ROYAL COLUMBIAN HOSPITAL,Cranial Surgery,17,276,0.058020478
2014,Fraser,ROYAL COLUMBIAN HOSPITAL,Dental Surgery,5,11,0.3125
2014,Fraser,ROYAL COLUMBIAN HOSPITAL,Examination Under Anaesthetic,0,47,0
2014,Fraser,ROYAL COLUMBIAN HOSPITAL,Fracture Repair,11,407,0.026315789
2014,Fraser,ROYAL COLUMBIAN HOSPITAL,Hip Replacement,15,31,0.326086957
2014,Fraser,ROYAL COLUMBIAN HOSPITAL,Knee Replacement,53,72,0.424
2014,Fraser,ROYAL COLUMBIAN HOSPITAL,Nerve Surgery,0,43,0
2014,Fraser,ROYAL COLUMBIAN HOSPITAL,Tendon Surgery,0,84,0
2014,Interior,100 MILE DISTRICT GENERAL HOSPITAL,Dental Surgery,5,19,0.208333333
2014,Interior,CARIBOO MEMORIAL HOSPITAL,Bladder Surgery,0,12,0
2014,Interior,CARIBOO MEMORIAL HOSPITAL,Cholecystectomy,0,82,0
2014,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Bladder Surgery,7,53,0.116666667
2014,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Cataract Surgery,279,1398,0.166368515
2014,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Cholecystectomy,16,89,0.152380952
2014,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Dental Surgery,0,0,1
2014,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Fracture Repair,0,15,0
2014,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Hand/Wrist Surgery,17,32,0.346938776
2014,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Hip Replacement,55,101,0.352564103
2014,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Knee Replacement,104,192,0.351351351
2014,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Nasal Surgery,61,99,0.38125
2014,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Nerve Surgery,0,5,0
2014,Interior,EAST KOOTENAY REGIONAL HOSPITAL,Tendon Surgery,0,9,0
2014,Interior,ELK VALLEY HOSPITAL,Dental Surgery,5,9,0.357142857
2014,Interior,ELK VALLEY HOSPITAL,Hand/Wrist Surgery,9,39,0.1875
2014,Interior,KELOWNA GENERAL HOSPITAL,Bladder Surgery,64,283,0.18443804
2014,Interior,KELOWNA GENERAL HOSPITAL,Cataract Surgery,715,1480,0.325740319
2014,Interior,KELOWNA GENERAL HOSPITAL,Cholecystectomy,90,211,0.299003322
2014,Interior,KELOWNA GENERAL HOSPITAL,Cranial Surgery,6,42,0.125
2014,Interior,KELOWNA GENERAL HOSPITAL,Dental Surgery,0,18,0
2014,Interior,KELOWNA GENERAL HOSPITAL,Examination Under Anaesthetic,5,6,0.454545455
2014,Interior,KELOWNA GENERAL HOSPITAL,Facial Bone Reconstruction,9,50,0.152542373
2014,Interior,KELOWNA GENERAL HOSPITAL,Fracture Repair,7,43,0.14
2014,Interior,KELOWNA GENERAL HOSPITAL,Hand/Wrist Surgery,16,23,0.41025641
2014,Interior,KELOWNA GENERAL HOSPITAL,Hip Replacement,244,290,0.456928839
2014,Interior,KELOWNA GENERAL HOSPITAL,Knee Replacement,491,415,0.541942605
2014,Interior,KELOWNA GENERAL HOSPITAL,Lung Surgery,8,107,0.069565217
2014,Interior,KELOWNA GENERAL HOSPITAL,Nasal Surgery,40,135,0.228571429
2014,Interior,KELOWNA GENERAL HOSPITAL,Nerve Surgery,24,51,0.32
2014,Interior,KELOWNA GENERAL HOSPITAL,Tendon Surgery,20,67,0.229885057
2014,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Bladder Surgery,14,59,0.191780822
2014,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Cholecystectomy,35,122,0.222929936
2014,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Dental Surgery,0,14,0
2014,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Examination Under Anaesthetic,0,7,0
2014,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Fracture Repair,6,10,0.375
2014,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Hand/Wrist Surgery,21,46,0.313432836
2014,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Hip Replacement,53,84,0.386861314
2014,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Knee Replacement,116,147,0.441064639
2014,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Nasal Surgery,28,34,0.451612903
2014,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Nerve Surgery,9,18,0.333333333
2014,Interior,KOOTENAY BOUNDARY REGIONAL HOSPITAL,Tendon Surgery,8,19,0.296296296
2014,Interior,KOOTENAY LAKE HOSPITAL,Bladder Surgery,0,6,0
2014,Interior,KOOTENAY LAKE HOSPITAL,Cataract Surgery,544,875,0.383368569
2014,Interior,KOOTENAY LAKE HOSPITAL,Dental Surgery,0,39,0
2014,Interior,KOOTENAY LAKE HOSPITAL,Hand/Wrist Surgery,0,16,0
2014,Interior,PENTICTON REGIONAL HOSPITAL,Bladder Surgery,27,148,0.154285714
2014,Interior,PENTICTON REGIONAL HOSPITAL,Cholecystectomy,46,76,0.37704918
2014,Interior,PENTICTON REGIONAL HOSPITAL,Examination Under Anaesthetic,6,7,0.461538462
2014,Interior,PENTICTON REGIONAL HOSPITAL,Fracture Repair,0,0,1
2014,Interior,PENTICTON REGIONAL HOSPITAL,Hand/Wrist Surgery,26,89,0.226086957
2014,Interior,PENTICTON REGIONAL HOSPITAL,Hip Replacement,118,144,0.450381679
2014,Interior,PENTICTON REGIONAL HOSPITAL,Knee Replacement,219,152,0.590296496
2014,Interior,PENTICTON REGIONAL HOSPITAL,Nasal Surgery,38,61,0.383838384
2014,Interior,PENTICTON REGIONAL HOSPITAL,Nerve Surgery,0,6,0
2014,Interior,PENTICTON REGIONAL HOSPITAL,Tendon Surgery,0,6,0
2014,Interior,PLEASANT VALLEY HEALTH CENTRE,Cataract Surgery,1065,2000,0.347471452
2014,Interior,QUEEN VICTORIA HOSPITAL,Hand/Wrist Surgery,10,36,0.217391304
2014,Interior,QUEEN VICTORIA HOSPITAL,Nerve Surgery,0,6,0
2014,Interior,ROYAL INLAND HOSPITAL,Bladder Surgery,59,232,0.202749141
2014,Interior,ROYAL INLAND HOSPITAL,Cataract Surgery,928,1671,0.357060408
2014,Interior,ROYAL INLAND HOSPITAL,Cholecystectomy,38,212,0.152
2014,Interior,ROYAL INLAND HOSPITAL,Cranial Surgery,0,39,0
2014,Interior,ROYAL INLAND HOSPITAL,Dental Surgery,102,141,0.419753086
2014,Interior,ROYAL INLAND HOSPITAL,Examination Under Anaesthetic,5,9,0.357142857
2014,Interior,ROYAL INLAND HOSPITAL,Fracture Repair,6,58,0.09375
2014,Interior,ROYAL INLAND HOSPITAL,Hand/Wrist Surgery,22,55,0.285714286
2014,Interior,ROYAL INLAND HOSPITAL,Hip Replacement,266,257,0.508604207
2014,Interior,ROYAL INLAND HOSPITAL,Knee Replacement,337,417,0.446949602
2014,Interior,ROYAL INLAND HOSPITAL,Nasal Surgery,71,82,0.464052288
2014,Interior,ROYAL INLAND HOSPITAL,Nerve Surgery,139,252,0.355498721
2014,Interior,ROYAL INLAND HOSPITAL,Tendon Surgery,12,77,0.134831461
2014,Interior,SHUSWAP LAKE GENERAL HOSPITAL,Bladder Surgery,0,11,0
2014,Interior,SHUSWAP LAKE GENERAL HOSPITAL,Cholecystectomy,13,59,0.180555556
2014,Interior,SHUSWAP LAKE GENERAL HOSPITAL,Dental Surgery,0,9,0
2014,Interior,SHUSWAP LAKE GENERAL HOSPITAL,Hand/Wrist Surgery,23,91,0.201754386
2014,Interior,SHUSWAP LAKE GENERAL HOSPITAL,Nerve Surgery,13,15,0.464285714
2014,Interior,SUMMERLAND MEMORIAL HEALTH CENTRE,Cataract Surgery,401,1463,0.215128755
2014,Interior,SUMMERLAND MEMORIAL HEALTH CENTRE,Dental Surgery,18,44,0.290322581
2014,Interior,SUMMERLAND MEMORIAL HEALTH CENTRE,Nasal Surgery,31,145,0.176136364
2014,Interior,VERNON JUBILEE HOSPITAL,Bladder Surgery,12,140,0.078947368
2014,Interior,VERNON JUBILEE HOSPITAL,Cholecystectomy,29,168,0.147208122
2014,Interior,VERNON JUBILEE HOSPITAL,Dental Surgery,27,24,0.529411765
2014,Interior,VERNON JUBILEE HOSPITAL,Examination Under Anaesthetic,0,11,0
2014,Interior,VERNON JUBILEE HOSPITAL,Fracture Repair,0,14,0
2014,Interior,VERNON JUBILEE HOSPITAL,Hand/Wrist Surgery,14,12,0.538461538
2014,Interior,VERNON JUBILEE HOSPITAL,Hip Replacement,158,196,0.446327684
2014,Interior,VERNON JUBILEE HOSPITAL,Knee Replacement,398,266,0.59939759
2014,Interior,VERNON JUBILEE HOSPITAL,Nasal Surgery,76,21,0.783505155
2014,Interior,VERNON JUBILEE HOSPITAL,Nerve Surgery,0,6,0
2014,Interior,VERNON JUBILEE HOSPITAL,Tendon Surgery,21,15,0.583333333
2014,Northern,BULKLEY VALLEY DISTRICT HOSPITAL,Bladder Surgery,0,6,0
2014,Northern,BULKLEY VALLEY DISTRICT HOSPITAL,Hand/Wrist Surgery,0,8,0
2014,Northern,DAWSON CREEK AND DISTRICT HOSPITAL,Bladder Surgery,0,5,0
2014,Northern,DAWSON CREEK AND DISTRICT HOSPITAL,Cholecystectomy,60,39,0.606060606
2014,Northern,DAWSON CREEK AND DISTRICT HOSPITAL,Dental Surgery,0,0,1
2014,Northern,DAWSON CREEK AND DISTRICT HOSPITAL,Fracture Repair,0,13,0
2014,Northern,DAWSON CREEK AND DISTRICT HOSPITAL,Hand/Wrist Surgery,0,0,1
2014,Northern,DAWSON CREEK AND DISTRICT HOSPITAL,Hip Replacement,17,47,0.265625
2014,Northern,DAWSON CREEK AND DISTRICT HOSPITAL,Knee Replacement,47,62,0.431192661
2014,Northern,DAWSON CREEK AND DISTRICT HOSPITAL,Nerve Surgery,0,10,0
2014,Northern,FORT ST JOHN GENERAL HOSPITAL,Cataract Surgery,111,328,0.25284738
2014,Northern,FORT ST JOHN GENERAL HOSPITAL,Cholecystectomy,11,60,0.154929577
2014,Northern,FORT ST JOHN GENERAL HOSPITAL,Hand/Wrist Surgery,14,17,0.451612903
2014,Northern,FORT ST JOHN GENERAL HOSPITAL,Nasal Surgery,0,0,1
2014,Northern,FORT ST JOHN GENERAL HOSPITAL,Nerve Surgery,0,6,0
2014,Northern,G.R. BAKER MEMORIAL HOSPITAL,Bladder Surgery,0,8,0
2014,Northern,G.R. BAKER MEMORIAL HOSPITAL,Cholecystectomy,0,46,0
2014,Northern,G.R. BAKER MEMORIAL HOSPITAL,Examination Under Anaesthetic,0,12,0
2014,Northern,G.R. BAKER MEMORIAL HOSPITAL,Hand/Wrist Surgery,0,20,0
2014,Northern,G.R. BAKER MEMORIAL HOSPITAL,Nasal Surgery,5,9,0.357142857
2014,Northern,KITIMAT GENERAL HOSPITAL,Cholecystectomy,0,16,0
2014,Northern,KITIMAT GENERAL HOSPITAL,Fracture Repair,0,22,0
2014,Northern,KITIMAT GENERAL HOSPITAL,Hand/Wrist Surgery,0,0,1
2014,Northern,KITIMAT GENERAL HOSPITAL,Hip Replacement,6,19,0.24
2014,Northern,KITIMAT GENERAL HOSPITAL,Knee Replacement,11,36,0.234042553
2014,Northern,KITIMAT GENERAL HOSPITAL,Nasal Surgery,0,0,1
2014,Northern,MILLS MEMORIAL HOSPITAL,Cataract Surgery,10,668,0.014749263
2014,Northern,MILLS MEMORIAL HOSPITAL,Cholecystectomy,7,110,0.05982906
2014,Northern,PRINCE RUPERT REGIONAL HOSPITAL,Cholecystectomy,0,27,0
2014,Northern,PRINCE RUPERT REGIONAL HOSPITAL,Hand/Wrist Surgery,0,6,0
2014,Northern,PRINCE RUPERT REGIONAL HOSPITAL,Hip Replacement,0,15,0
2014,Northern,PRINCE RUPERT REGIONAL HOSPITAL,Knee Replacement,0,28,0
2014,Northern,PRINCE RUPERT REGIONAL HOSPITAL,Tendon Surgery,0,5,0
2014,Northern,ST. JOHN HOSPITAL,Hand/Wrist Surgery,6,34,0.15
2014,Northern,ST. JOHN HOSPITAL,Nerve Surgery,0,0,1
2014,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Bladder Surgery,31,120,0.205298013
2014,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Cataract Surgery,441,1013,0.303301238
2014,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Cholecystectomy,39,207,0.158536585
2014,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Dental Surgery,21,137,0.132911392
2014,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Examination Under Anaesthetic,6,19,0.24
2014,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Fracture Repair,0,12,0
2014,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Hand/Wrist Surgery,5,21,0.192307692
2014,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Hip Replacement,95,198,0.324232082
2014,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Knee Replacement,242,371,0.394779772
2014,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Nasal Surgery,47,42,0.528089888
2014,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Nerve Surgery,0,24,0
2014,Northern,THE UNIVERSITY HOSPITAL OF NORTHERN BRITISH COLUMBIA,Tendon Surgery,12,19,0.387096774
2014,Northern,WRINCH MEMORIAL HOSPITAL,Dental Surgery,0,6,0
2014,Provincial Health Services Authority,B.C. CANCER AGENCY,Examination Under Anaesthetic,0,9,0
2014,Provincial Health Services Authority,B.C. CHILDREN'S HOSPITAL,Dental Surgery,12,45,0.210526316
2014,Provincial Health Services Authority,B.C. CHILDREN'S HOSPITAL,Examination Under Anaesthetic,0,14,0
2014,Provincial Health Services Authority,B.C. CHILDREN'S HOSPITAL,Tendon Surgery,0,0,1
2014,Vancouver Coastal,LIONS GATE HOSPITAL,Bladder Surgery,57,268,0.175384615
2014,Vancouver Coastal,LIONS GATE HOSPITAL,Cataract Surgery,908,3008,0.231869254
2014,Vancouver Coastal,LIONS GATE HOSPITAL,Cholecystectomy,81,197,0.291366906
2014,Vancouver Coastal,LIONS GATE HOSPITAL,Cranial Surgery,0,50,0
2014,Vancouver Coastal,LIONS GATE HOSPITAL,Dental Surgery,0,9,0
2014,Vancouver Coastal,LIONS GATE HOSPITAL,Examination Under Anaesthetic,0,0,1
2014,Vancouver Coastal,LIONS GATE HOSPITAL,Fracture Repair,0,24,0
2014,Vancouver Coastal,LIONS GATE HOSPITAL,Hand/Wrist Surgery,0,11,0
2014,Vancouver Coastal,LIONS GATE HOSPITAL,Hip Replacement,189,298,0.388090349
2014,Vancouver Coastal,LIONS GATE HOSPITAL,Knee Replacement,288,386,0.427299703
2014,Vancouver Coastal,LIONS GATE HOSPITAL,Nasal Surgery,36,65,0.356435644
2014,Vancouver Coastal,LIONS GATE HOSPITAL,Nerve Surgery,17,32,0.346938776
2014,Vancouver Coastal,LIONS GATE HOSPITAL,Tendon Surgery,0,10,0
